brandName,descriptionText,itemCondition,modelYear,manufacturer,fuelType,imageUrl,transmission,engineDisplacement,mileage,price,detailsUrl,adId
Mitsubishi,Mitsubishi EK Custom 2013 for sale in Islamabad,used,2013,Mitsubishi,Petrol,https://cache1.pakwheels.com/ad_pictures/5982/mitsubishi-ek-custom-g-50-2013-59824252.jpg,Automatic,660,123456,1390000,https://www.pakwheels.com/used-cars/mitsubishi-ek-custom-2013-for-sale-in-islamabad-5702693,5702693
Suzuki,Suzuki Potohar 2002 for sale in Islamabad,used,2002,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5974/suzuki-potohar-basegrade-9-2002-59742527.jpg,Manual,1000,178888,650000,https://www.pakwheels.com/used-cars/suzuki-potohar-2002-for-sale-in-islamabad-5696758,5696758
Honda,Honda Vezel 2014 for sale in Peshawar,used,2014,Honda,Hybrid,https://cache2.pakwheels.com/ad_pictures/5985/honda-vezel-hybrid-z-2014-59857708.jpg,Automatic,1500,61000,3380000,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-peshawar-5705127,5705127
Suzuki,Suzuki Alto 2011 for sale in Peshawar,used,2011,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5979/suzuki-alto-eco-s-2011-59792287.jpg,Automatic,660,1234,1360000,https://www.pakwheels.com/used-cars/suzuki-alto-2011-for-sale-in-peshawar-5700432,5700432
Mitsubishi,Mitsubishi Pajero 1991 for sale in Islamabad,used,1991,Mitsubishi,Petrol,https://cache2.pakwheels.com/ad_pictures/5974/mitsubishi-pajero-evolution-1991-59742535.jpg,Automatic,3500,178555,1190000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1991-for-sale-in-islamabad-5696760,5696760
Honda,Honda City 2010 for sale in Rawalpindi,used,2010,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/honda-city-i-vtec-2-2010-59857733.jpg,Manual,1300,100000,1660000,https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-rawalpindi-5705126,5705126
Honda,Honda Civic 2018 for sale in Karachi,used,2018,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/honda-civic-oriel-1-8-i-vtec-cvt-2018-59857821.jpg,Automatic,1800,67000,3700000,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-5705124,5705124
Honda,Honda Civic 2011 for sale in Islamabad,used,2011,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-civic-vti-1-8-i-vtec-oriel-2011-59857823.jpg,Manual,1800,186000,1970000,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-islamabad-5705123,5705123
KIA,KIA Sportage 2020 for sale in Islamabad,used,2020,KIA,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/kia-sportage-fwd-2020-59857817.jpg,Automatic,2000,23,5195000,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-islamabad-5705122,5705122
Honda,Honda Civic 2006 for sale in Rawalpindi,used,2006,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/honda-civic-exi-prosmatic-2006-59857884.jpg,Automatic,1500,140530,1175000,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-rawalpindi-5705121,5705121
Suzuki,Suzuki Alto 2010 for sale in Attock,used,2010,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5981/suzuki-alto-e-2010-59816169.jpg,Automatic,660,109000,1380000,https://www.pakwheels.com/used-cars/suzuki-alto-2010-for-sale-in-attock-5702134,5702134
Daihatsu,Daihatsu Cuore 2006 for sale in Karachi,used,2006,Daihatsu,Petrol,https://cache4.pakwheels.com/ad_pictures/5934/daihatsu-cuore-cx-a-t-2006-59346097.jpg,Automatic,800,150000,700000,https://www.pakwheels.com/used-cars/daihatsu-cuore-2006-for-sale-in-karachi-5667629,5667629
Honda,Honda City 2015 for sale in Sargodha,used,2015,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5843/honda-city-aspire-1-3-i-vtec-prosmatec-2015-58431004.jpg,Automatic,1300,56700,2450000,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-sargodha-5598112,5598112
Suzuki,Suzuki Wagon R 2019 for sale in Abbottabad,used,2019,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-wagon-r-vxl-2019-59857683.jpg,Manual,1000,26000,1780000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-abbottabad-5705118,5705118
Toyota,Toyota Corolla 1996 for sale in Peshawar,used,1996,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/toyota-corolla-xe-limited-1996-59856689.jpg,Automatic,1300,182000,1330000,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-peshawar-5705116,5705116
Suzuki,Suzuki Wagon R 2019 for sale in Lahore,used,2019,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5981/suzuki-wagon-r-vxl-2019-59818726.jpg,Manual,1000,76500,1740000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-lahore-5702321,5702321
Toyota,Toyota Yaris 2021 for sale in Sheikhupura,used,2021,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-yaris-ativ-mt-1-3-2021-59857731.jpg,Manual,1300,825,2920000,https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-sheikhupura-5705117,5705117
Honda,Honda City 2007 for sale in Kamra,used,2007,Honda,CNG,https://cache2.pakwheels.com/ad_pictures/5985/honda-city-i-dsi-2007-59857765.jpg,Manual,1300,113815,1395000,https://www.pakwheels.com/used-cars/honda-city-2007-for-sale-in-kamra-5705114,5705114
Toyota,Toyota Passo 2008 for sale in Lahore,used,2008,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5984/toyota-passo-1-0-g-2008-59845825.jpg,Automatic,1000,98000,1625000,https://www.pakwheels.com/used-cars/toyota-passo-2008-for-sale-in-lahore-5704411,5704411
KIA,KIA Sportage 2020 for sale in Multan,used,2020,KIA,Petrol,https://cache3.pakwheels.com/ad_pictures/5925/kia-sportage-fwd-2020-59259136.jpg,Automatic,2000,10000,5140000,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-multan-5661072,5661072
Toyota,Toyota Corolla 2021 for sale in Islamabad,used,2021,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5984/toyota-corolla-altis-1-6-automatic-2021-59847366.jpg,Automatic,1600,19,3730000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-4874408,4874408
KIA,KIA Sportage 2020 for sale in Islamabad,used,2020,KIA,Petrol,https://cache2.pakwheels.com/ad_pictures/5618/kia-sportage-awd-2020-56188361.jpg,Automatic,2000,9332,5425000,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-islamabad-5427512,5427512
Honda,Honda Civic 2018 for sale in Sialkot,used,2018,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5984/honda-civic-oriel-1-8-i-vtec-cvt-2018-59847410.jpg,Automatic,1800,78000,3598000,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-sialkot-5704384,5704384
Suzuki,Suzuki Liana 2008 for sale in Islamabad,used,2008,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5984/suzuki-liana-rxi-1-3-manual-transmission-2008-59845387.jpg,Manual,1300,142904,995000,https://www.pakwheels.com/used-cars/suzuki-liana-2008-for-sale-in-islamabad-5702047,5702047
Toyota,Toyota Land Cruiser 2014 for sale in Islamabad,used,2014,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5963/toyota-land-cruiser-zx-2-2014-59639488.jpg,Automatic,4600,42778,26600000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2014-for-sale-in-islamabad-5427318,5427318
Toyota,Toyota Corolla 2021 for sale in Islamabad,used,2021,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5864/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2021-58640415.jpg,Automatic,1800,4500,4330000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-5613763,5613763
KIA,KIA Sportage 2020 for sale in Sialkot,used,2020,KIA,Petrol,https://cache1.pakwheels.com/ad_pictures/5891/kia-sportage-awd-2020-58912308.jpg,Automatic,2000,16000,5650000,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-sialkot-5624696,5624696
Toyota,Toyota Corolla 2018 for sale in Karachi,used,2018,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-corolla-altis-1-6-automatic-2018-59857740.jpg,Automatic,1600,60000,3050000,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-5705113,5705113
Suzuki,Suzuki Mehran 2012 for sale in Attock,used,2012,Suzuki,CNG,https://cache1.pakwheels.com/ad_pictures/5979/suzuki-mehran-vxr-2-2012-59794274.jpg,Manual,800,123456,630000,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-attock-5700576,5700576
Suzuki,Suzuki Swift 2018 for sale in Faisalabad,used,2018,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-swift-dlx-automatic-1-3-navigation-2018-59857522.jpg,Automatic,1300,59662,1775000,https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-faisalabad-5705112,5705112
Suzuki,Suzuki Mehran 2012 for sale in Attock,used,2012,Suzuki,CNG,https://cache2.pakwheels.com/ad_pictures/5982/suzuki-mehran-vx-cng-2-2012-59827143.jpg,Manual,800,123456,630000,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-attock-5702925,5702925
Suzuki,Suzuki Alto 1993 for sale in Swat,used,1993,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/suzuki-alto-1993-59823719.jpg,Manual,800,10000,600000,https://www.pakwheels.com/used-cars/suzuki-alto-1993-for-sale-in-swat-5702649,5702649
Honda,Honda Civic 2011 for sale in Karachi,used,2011,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/honda-civic-vti-1-8-i-vtec-prosmatec-2011-59857716.jpg,Automatic,1800,113000,1675000,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-karachi-5705111,5705111
Honda,Honda City 2018 for sale in Sialkot,used,2018,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/honda-city-i-vtec-2-2018-59857657.jpg,Manual,1300,60000,2375000,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-sialkot-5705110,5705110
Honda,Honda Civic 1995 for sale in Islamabad,used,1995,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/honda-civic-ex-2-1995-59824415.jpg,Manual,1500,999999,580000,https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-islamabad-5702699,5702699
Suzuki,Suzuki Baleno 2003 for sale in Bahawalpur,used,2003,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5980/suzuki-baleno-jxr-2003-59809390.jpg,Manual,1300,123456,575000,https://www.pakwheels.com/used-cars/suzuki-baleno-2003-for-sale-in-bahawalpur-5701689,5701689
Honda,Honda City 2006 for sale in Islamabad,used,2006,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5982/honda-city-i-dsi-2006-59820421.jpg,Manual,1300,100000,1285000,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-islamabad-5702443,5702443
Suzuki,Suzuki Mehran 2008 for sale in Islamabad,used,2008,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5981/suzuki-mehran-vx-2-2008-59813262.jpg,Manual,800,123450,555000,https://www.pakwheels.com/used-cars/suzuki-mehran-2008-for-sale-in-islamabad-5701973,5701973
Suzuki,Suzuki Alto 2004 for sale in Rawalpindi,used,2004,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5981/suzuki-alto-vxr-2-2004-59815579.jpg,Manual,1000,123456,550000,https://www.pakwheels.com/used-cars/suzuki-alto-2004-for-sale-in-rawalpindi-5702105,5702105
Mercedes Benz,Mercedes Benz E Class 1984 for sale in Nowshera,used,1984,Mercedes Benz,Petrol,https://cache1.pakwheels.com/ad_pictures/5982/mercedes-benz-e-class-e-230-1984-59828029.jpg,Manual,2000,111111,500000,https://www.pakwheels.com/used-cars/mercedes-benz-e-class-1984-for-sale-in-nowshera-5702971,5702971
Suzuki,Suzuki Margalla 1995 for sale in Gujranwala,used,1995,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5980/suzuki-margalla-1995-v-1-59809324.jpg,Manual,1300,123456,490000,https://www.pakwheels.com/used-cars/suzuki-margalla-1995-for-sale-in-gujranwala-5701761,5701761
MG,MG HS 2021 for sale in Lahore,used,2021,MG,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/mg-hs-2-1-5-turbo-2021-59857756.jpg,Automatic,1500,5,6500000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5705108,5705108
Toyota,Toyota Aqua 2014 for sale in Karachi,used,2014,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/toyota-aqua-g-37-2014-59857666.jpg,Automatic,1500,99000,2375000,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-karachi-5705107,5705107
Toyota,Toyota Hilux 2011 for sale in Islamabad,used,2011,Toyota,Diesel,https://cache1.pakwheels.com/ad_pictures/5944/toyota-hilux-d-4d-automatic-2011-59442240.jpg,Automatic,2400,111835,4850000,https://www.pakwheels.com/used-cars/toyota-hilux-2011-for-sale-in-islamabad-5674762,5674762
Suzuki,Suzuki Cultus 2005 for sale in Karachi,used,2005,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/suzuki-cultus-vxr-2005-59857692.jpg,Manual,1000,85000,585000,https://www.pakwheels.com/used-cars/suzuki-cultus-2005-for-sale-in-karachi-5705106,5705106
Suzuki,Suzuki Bolan 1997 for sale in Hyderabad,used,1997,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5981/suzuki-bolan-std-cng-1997-59813717.jpg,Manual,800,150000,410000,https://www.pakwheels.com/used-cars/suzuki-bolan-1997-for-sale-in-hyderabad-5701966,5701966
Suzuki,Suzuki Margalla 1996 for sale in Karachi,used,1996,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5980/suzuki-margalla-glx-1996-59809295.jpg,Manual,1300,12345,410000,https://www.pakwheels.com/used-cars/suzuki-margalla-1996-for-sale-in-karachi-5701671,5701671
Suzuki,Suzuki Mehran 1998 for sale in Rawalpindi,used,1998,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/suzuki-mehran-vxr-cng-4-1998-59820446.jpg,Manual,800,5555,350000,https://www.pakwheels.com/used-cars/suzuki-mehran-1998-for-sale-in-rawalpindi-5702441,5702441
Suzuki,Suzuki Swift 1990 for sale in Lahore,used,1990,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5982/suzuki-swift-1990-59820259.jpg,Manual,1300,20,350000,https://www.pakwheels.com/used-cars/suzuki-swift-1990-for-sale-in-lahore-5702430,5702430
Toyota,Toyota Corolla 2017 for sale in Lahore,used,2017,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/toyota-corolla-gli-vvti-automatic-2017-59857585.jpg,Automatic,1300,67350,2895000,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-5705104,5705104
Suzuki,Suzuki Mehran 1989 for sale in Layyah,used,1989,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5981/suzuki-mehran-vx-2-1989-59812710.jpg,Manual,800,123456,300000,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-layyah-5701895,5701895
Hyundai,Hyundai Sonata 2021 for sale in Sialkot,used,2021,Hyundai,Petrol,https://cache4.pakwheels.com/ad_pictures/5945/hyundai-sonata-2021-59457547.jpg,Automatic,2000,23,6970000,https://www.pakwheels.com/used-cars/hyundai-sonata-2021-for-sale-in-sialkot-5662656,5662656
Toyota,Toyota Fortuner 2021 for sale in Karachi,used,2021,Toyota,Diesel,https://cache4.pakwheels.com/ad_pictures/5983/toyota-fortuner-2-8-sigma-2021-59835782.jpg,Automatic,2800,14000,10700000,https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-karachi-5703530,5703530
Honda,Honda Civic 2018 for sale in Gujranwala,used,2018,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/honda-civic-oriel-1-8-i-vtec-cvt-2018-59821365.jpg,Automatic,1800,59195,3900000,https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-gujranwala-5702503,5702503
Mercedes Benz,Mercedes Benz E Class 2014 for sale in Islamabad,used,2014,Mercedes Benz,Petrol,https://cache4.pakwheels.com/ad_pictures/4667/mercedes-benz-e-class-e-250-2014-46673809.jpg,Automatic,2000,102000,11500000,https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2014-for-sale-in-islamabad-4660688,4660688
Toyota,Toyota Hilux 2005 for sale in Islamabad,used,2005,Toyota,Diesel,https://cache4.pakwheels.com/ad_pictures/5338/toyota-hilux-d-4d-automatic-2005-53382656.jpg,Automatic,3000,101000,3500000,https://www.pakwheels.com/used-cars/toyota-hilux-2005-for-sale-in-islamabad-5214178,5214178
Toyota,Toyota Premio 2018 for sale in Islamabad,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5159/toyota-premio-1-5l-f-2018-51597553.jpg,Automatic,1500,13597,6800000,https://www.pakwheels.com/used-cars/toyota-premio-2018-for-sale-in-islamabad-4998979,4998979
Toyota,Toyota Prado 2003 for sale in Islamabad,used,2003,Toyota,Diesel,https://cache1.pakwheels.com/ad_pictures/5761/toyota-prado-tx-l-3-0d-2003-57613364.jpg,Automatic,3000,236000,6000000,https://www.pakwheels.com/used-cars/toyota-prado-2003-for-sale-in-islamabad-5536470,5536470
Honda,Honda Civic 2005 for sale in Islamabad,used,2005,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5966/honda-civic-vti-1-6-2005-59662591.jpg,Manual,1600,120511,1575000,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-5690825,5690825
Toyota,Toyota Land Cruiser 2016 for sale in Islamabad,used,2016,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5816/toyota-land-cruiser-zx-2-2016-58161990.jpg,Automatic,4608,18900,35000000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-islamabad-5577699,5577699
Nissan,Nissan 350Z 2007 for sale in Islamabad,used,2007,Nissan,Petrol,https://cache1.pakwheels.com/ad_pictures/5865/others-any-model-126-2007-58654446.jpg,Automatic,3498,55000,5800000,https://www.pakwheels.com/used-cars/nissan-350z-2007-for-sale-in-islamabad-5614860,5614860
Suzuki,Suzuki Vitara 2017 for sale in Islamabad,used,2017,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5921/suzuki-vitara-glx-1-6-2017-59211272.jpg,Automatic,1600,88172,3750000,https://www.pakwheels.com/used-cars/suzuki-vitara-2017-for-sale-in-islamabad-5657397,5657397
Suzuki,Suzuki Mehran 1989 for sale in Layyah,used,1989,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5981/suzuki-mehran-vx-2-1989-59811688.jpg,Manual,800,123456,300000,https://www.pakwheels.com/used-cars/suzuki-mehran-1989-for-sale-in-layyah-5701824,5701824
Honda,Honda Civic 2017 for sale in Lahore,used,2017,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/honda-civic-oriel-1-8-i-vtec-cvt-2017-59857540.jpg,Automatic,1800,70000,3340000,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-5705103,5705103
Suzuki,Suzuki Mehran 2012 for sale in Rawalpindi,used,2012,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/suzuki-mehran-vxr-euro-ii-2012-59856930.jpg,Manual,800,67000,800000,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-rawalpindi-5705102,5705102
Honda,Honda Civic 2021 for sale in Lahore,used,2021,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/honda-civic-oriel-1-8-i-vtec-cvt-2021-59857727.jpg,Automatic,1800,600,4550000,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-5705101,5705101
Mercedes Benz,Mercedes Benz E Class 2002 for sale in Islamabad,used,2002,Mercedes Benz,Diesel,https://cache3.pakwheels.com/ad_pictures/5985/mercedes-benz-e-class-e-270-cdi-2002-59857414.jpg,Automatic,2700,280000,2270000,https://www.pakwheels.com/used-cars/mercedes-benz-e-class-2002-for-sale-in-islamabad-5705100,5705100
Suzuki,Suzuki Swift 2014 for sale in Karachi,used,2014,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-swift-1-3l-dlx-2014-59857428.jpg,Manual,1300,43000,1500000,https://www.pakwheels.com/used-cars/suzuki-swift-2014-for-sale-in-karachi-5705099,5705099
Honda,Honda City 2015 for sale in Lahore,used,2015,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/honda-city-aspire-prosmatec-2015-59857548.jpg,Automatic,1500,75000,2325000,https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-lahore-5705098,5705098
Suzuki,Suzuki Mehran 2004 for sale in Rawalpindi,used,2004,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5980/suzuki-mehran-vxr-cng-4-2004-59804014.jpg,Manual,800,100000,470000,https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-rawalpindi-5701309,5701309
Suzuki,Suzuki Cultus 2016 for sale in Faisalabad,used,2016,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/suzuki-cultus-limited-edition-2-2016-59857559.jpg,Manual,1000,46000,1470000,https://www.pakwheels.com/used-cars/suzuki-cultus-2016-for-sale-in-faisalabad-5705096,5705096
Toyota,Toyota Aqua 2014 for sale in Rawalpindi,used,2014,Toyota,Hybrid,https://cache3.pakwheels.com/ad_pictures/5973/toyota-aqua-g-37-2014-59738803.jpg,Automatic,1500,140000,2450000,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-rawalpindi-5696489,5696489
KIA,KIA Picanto 2021 for sale in Karachi,used,2021,KIA,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/kia-picanto-1-0-at-2021-59857504.jpg,Automatic,1000,13000,2380000,https://www.pakwheels.com/used-cars/kia-picanto-2021-for-sale-in-karachi-5705094,5705094
